Text,legitimizer,confidence
"KAMPALA (Reuters) - Grenades were thrown overnight at the homes of two Ugandan legislators opposed to scrapping the presidential age limit and thereby extending President Yoweri Museveni s more than 31 years in power. One of the legislators, Robert Kyagulanyi, was later arrested by police, his aide said. Kyagulanyi and fellow legislator Allan have been outspoken in efforts to resist an ongoing effort to change the constitution to allow Museveni to seek another term in elections set for 2021.  Museveni has been president since January 1986. Two grenades were thrown at Ssewanyana s residence and three others at Kyagulanyi s. Both legislators were among MPs forcefully ejected from the parliament chamber last week by Uganda s special forces.  The grenades were thrown,  police spokesman Asan Kasingye told Reuters early Tuesday. He said police were investigating, but dismissed as  absurd  the idea that the attacks were politically motivated. Talking to local NBS TV, Ssewanyana said he was scared but would not give up the fight against the constitutional change.  I can t give up and am calling upon all Ugandans not to give up because this is a serious fight. What shows the seriousness is the attacks that they have now started against us ... Attacks involving weapons,  he said.  Police later arrested Kyagulanyi as he left his home on the outskirts of the capital Kampala, his personal assistant, Hakim Katongole, told Reuters.  Kyagulanyi, a top Ugandan musician with a stage name Bobi Wine, joined politics after winning a parliamentary seat in a repeat election in June.  Another police spokesman told Reuters the legislator was arrested for a range of alleged offences including malicious damage, assault of officers on duty, causing bodily harm and others committed during the House brawl. During the fighting, microphone stands were plucked and used as crude weapons, chairs were thrown and bench seats were damaged. The fighting in the chamber pitted legislators opposed to extending Museveni s rule against special forces and legislators favoring the extension. At least five MPs were hospitalized for injuries sustained as they were dragged out of the chamber by plain-clothes security guards that opposition MPs said were special forces soldiers. ",Real,0.999999986999889
"21st Century Wire says Despite proclamations by US official, details of the attack on the UN Aid Convoy yesterday are still sketchy. With no evidence to hand John Kerry and  unnamed  US officials claim that  they know  the Russian attacked the UN aid convoy passing through a  rebel  terrorist-held highway while travelling out of West Aleppo and heading southwest towards al-Foua and Kefraya villages. From the onset, both Russian and Syrian military stated they were not involved in this incident, but US maintain they are the guilty parties. John Kerry blaming Russia for mysterious attack on UN Convoy.The US insistence to blame Russia for attacking this UN Aid Convoy appears to be a desperate deflect-and-divert public relations move to mask the fact the Washington destroyed its own ceasefire agreement on Saturday when it massacred over 70 Syrian Army soldiers and wounding another 100, in a sustained one hour-long attack involving multiple aircraft from the US, UK, Australia and Denmark. Because of that US-led airstrike, ISIS was allowed to advance immediately forward towards taking the key strategic city of Deir al-Zour. In spite of the unlikely coincidence, Washington claimed this was all just  a mistake. In addition, US Coalition and Gulf-backed  rebel  terrorists had already broke the Russia-US ceasefire multiple times, and are also on record boasting earlier in the week how terrorist-held East Aleppo militants would refuse any UN aid convoy that crossed their sights.Did the US and its  rebel  forces on the ground orchestrate another false flag event designed to avoid condemnation of Saturday s massacre? Our western colleages are putting their best efforts to hype up the situation and  blur  the tragedy in Deir ez-Zor and to distract the international community from Al-Nusra s advance on Aleppo and thus cover the US incompetence in distinguishing between the  moderate  opposition and terrorists in Syria.    Russian spokeperson.Now, new evidence suggests that the US Coalition may be misleading the world about their true intentions  RTThe Russian Defense Ministry says that a US coalition drone was in the vicinity of a humanitarian convoy when it was attacked outside Aleppo. According to the Russian military, the unmanned aircraft was a Predator drone. On the evening of September 19, in that specific region, a drone belonging to the international condition, which had taken off from the Incirlik air base in Turkey, was flying at a height of 3,600 meters and traveling at around 200 kilometers per hour,  said Russian Defense Ministry spokesman Igor Konashenkov. The object was in the area around the town of Urm Al-Kubra, where the convoy was a few minutes before it caught fire,  Konashenkov added.  It left after about 30 minutes. The Defense Ministry spokesman said he wanted to point out that, as was the case with the tragedy on September 17 which saw US-led coalition airstrike kill and injure 200 people, the Russians would not be making any unfounded allegations. Only the owners know what exactly the drone was doing at this particular area at that exact time,  he added.Moscow says it has provided all the data it possesses regarding the attack on the convoy, which was carrying aid to rebel-held areas in Aleppo, Russian Foreign Minister Sergey Lavrov said at a UN Security Council meeting on Wednesday. There was another unacceptable provocation on September 19   the shelling of a humanitarian convoy near Aleppo,  he said.  I am confident that such coincidences require serious analysis and an investigation. On September 19, a humanitarian convoy consisting of 31 trucks was attacked while heading to Aleppo. According to the Red Cross, 20 civilians and one aid worker died as a result. Initial reports claimed the convoy had been targeted by an airstrike. Later the UN said all it could confirm was that the convoy was attacked.On Tuesday, the Russian Defense Ministry reiterated that neither it nor the Syrian military had launched airstrikes on the convoy. Russian and Syrian warplanes did not carry out any airstrikes on a UN humanitarian aid convoy in the southwest of Aleppo,  Konashenkov said in a statement. He added that the military had studied video footage of the convoy, which appeared to rule out that an airstrike took place. We have closely studied the video footage from where the incident took place and we did not find any signs of any ammunition having hit the convoy. There are no craters, while the vehicles have their chassis intact and they have not been severely damaged, which would have been the case from an airstrike,  Konashenkov said. All of the video footage demonstrates that the convoy caught fire, which strangely happened almost at exactly at the same time as militants started a large-scale offensive on Aleppo. In a statement Konashenkov said Moscow was compelled to disclose the  sensitive details  in response to the accusations made by US deputy national security adviser Ben Rhodes, who has laid the blame for the attack on the aid convoy on Russia. This type of drone can not only monitor the situation, but also guide ground weapons to their targets and inflict surgical airstrikes at objects located on the ground by itself,  the Russian spokesman explained Read more at RTREAD MORE SYRIA NEWS AT: 21st Century Wire Syria Files",Fake,0.004148941500910051
"While Donald Trump was campaigning, he slammed what he called political correctness in America s culture. As usual, the amateur president took to his Twitter account this morning to unleash more nonsensical messages, likely just a distraction from his mounting scandals. It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!,  he tweeted.It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!  Donald J. Trump (@realDonaldTrump) March 13, 2017In the following tweet, Trump wrote,  ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day. ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.  Donald J. Trump (@realDonaldTrump) March 13, 2017First off, Obamacare is not  imploding  and Trumpcare will largely affect Trump supporters. Trump s tweets went down as well as can be expected on the social media site.@realDonaldTrump you're making it implode, and then blaming Obama.  Ben Wikler (@benwikler) March 13, 2017Fixed!.@realDonaldTrump fixed. pic.twitter.com/XTSktQag5x  Travon Free (@Travon) March 13, 2017@realDonaldTrump will TrumpCare be as stupid as your dumbass description of it: pic.twitter.com/8u3ZBcFkNS  Rod Blackhurst (@rodblackhurst) March 13, 2017@realDonaldTrump Your presidency is imploding   if you think you can take health care away from millions and not pay a price you're nuts  ? (@jaytay777) March 13, 2017@realDonaldTrump ""save the day"" lol  Erick Fernandez (@ErickFernandez) March 13, 2017@realDonaldTrump pic.twitter.com/rtSJC0SgiJ  nasty mouse ???? (@ajabs4258) March 13, 2017@realDonaldTrump TrumpCare pic.twitter.com/D5ZAReqwrD  Blobert ? (@blobert) March 13, 2017.@realDonaldTrump fixed pic.twitter.com/B2fvg6To9K  Sam Weiner (@sam_weiner) March 13, 2017@realDonaldTrump You're a liar. It is not imploding. It could be made better if you gave a shit about the USA. Stop trying to tarnish Obama!  Robert Thomson (@50MaDeuce) March 13, 2017Trump telling the media to be nice is like Guy Fieri giving cooking advice.@oppstn  Jordan Uhl (@JordanUhl) March 13, 2017Trump launched a war on the media and now wants them to be  nice  and not  rude.  That s rich coming from a guy whose vile attacks are well documented. Trump calls outlets critical of his alleged presidency  fake news  while he reads Infowars and Breitbart. Republicans have had 7 years to come up with a viable replacement for Obamacare and they presented the public with a godawful plan which will leave millions of Americans without coverage.Trump repeatedly vowed to repeal Obamacare and replace it with a Republican alternative that would provide  insurance for everybody  at a lower price but that s not what s happening. It does give a healthy tax break to the wealthy, though. It s a great plan if you re rich, but if you re of low-income status and/or older, you re fucked.Each crazy-time tweet of Trump s is well calculated. It s a distraction from his many scandals. Let s see now: Russia, conflicts of interest, lack of transparency and  profiting greatly from the presidency.Meanwhile, the Intelligence panel wants Trump to provide evidence of his claims that former President Barack Obama had his phones wiretapped before the election. They want that today.  Tick tock, Mr. Trump. And by the way, Infowars is not  evidence. Photo by David Becker/Getty Images.",Fake,0.0036934066289482283
"It appears Donald Trump jumped the gun when he announced a ban on transgender people serving in the military.On Wednesday morning, Trump declared that he spoke with the general and military experts and decided to discriminate against transgender people.After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow  Donald J. Trump (@realDonaldTrump) July 26, 2017 .Transgender individuals to serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming ..  Donald J. Trump (@realDonaldTrump) July 26, 2017 .victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you  Donald J. Trump (@realDonaldTrump) July 26, 2017Well, Trump s declaration appears to have confused the Joint Chiefs of Staff, because they are telling the military not to adopt Trump s policy until he issues a direct order on the subject.According to Reuters reporter Idrees Ali,  US Joint Chiefs of Staff tells military there will be no modification to transgender policy until direction received from Pres. EXCLUSIVE: US Joint Chiefs of Staff tells military there will be no modification to transgender policy until direction received from Pres  Idrees Ali (@idreesali114) July 27, 2017Chairman of the Joint Chiefs General Joseph Dunford even sent a letter to the military ordering them to  continue to treat all of our personnel with respect. In the meantime, we will continue to treat all of our personnel with respect.  Dunford says in letter seen by Reuters https://t.co/Y5Fckbpfdc  Idrees Ali (@idreesali114) July 27, 2017Apparently, Trump s tweets do not determine official Pentagon policy.The Joint Chiefs just humiliated Trump by contradicting his Twitter declaration. Now we must wait and see how Trump responds.Dunford s letter makes it clear that the military values respect and non-discrimination, even if Trump does not. So when Trump claimed he made his decision based on consultations with his  generals and military experts,  was he lying? Did he just make something up to justify his decision? Did the Joint Chiefs actually approve of Trump s ban?I guess we ll learn more from Trump s impending temper tantrum.Featured Image: Alex Wong/Getty Images",Fake,0.011977612584628101
"WASHINGTON (Reuters) - President Donald J. Trump nominated Brian Quintenz, a former fund manager, consultant and congressional policy adviser, to serve as commissioner on the Commodity Futures Trading Commission, the White House said in a statement on Friday. Quintenz, who founded and was managing principal at Saeculum Capital Management LLC for three years ending in 2016, was nominated to serve the remainder of a five-year term ending on April 13, 2020, the statement said. ",Real,0.9999999999822875
"WASHINGTON (Reuters) - An Oct. 24 hearing in the U.S. Congress on Puerto Rico’s recovery from Hurricane Maria will assess whether a financial oversight board managing the American territory’s debt should take on the responsibility of overseeing rebuilding efforts. A spokesman for the House of Representatives Natural Resources Committee also said on Tuesday that the panel will probe whether the financial oversight board would need new tools if it oversees hurricane-related actions, including rebuilding Puerto Rico’s aged and badly damaged electric utility. Witnesses for the hearing have not yet been named. ",Real,0.9999999999817053
"WASHINGTON (Reuters) - President Donald Trump had a brief message for former FBI Director James Comey on Tuesday ahead of Comey’s Thursday testimony to the U.S. Congress on his conversations with Trump about Russia.”I wish him luck,” Trump told reporters as he met with Republican congressional leaders. ",Real,0.9999999984751398
"The hate for the Trump family by the defeated liberal press is visceral MSNBC political analyst Joan Walsh, a self-proclaimed feminist, questioned what  message  Ivanka Trump was trying to send at the G20 Summit by wearing a pink  girly  dress with bows.Walsh suggested that the dress Trump chose when sitting in for her father at the summit made her look like  property  and undermined her own value. I don t mean to sound sexist, it can be dangerous to comment on what women wear, but the fact that she sat in for her father in a dress that was so incredibly ornamental was such a contradiction,  Walsh said.  In patriarchal, authoritarian societies, daughters have great value. They are property. I think it s really pretty frightening,  she continued.  It s a pink dress with big bows on the elbows that s not a dress that s made for work. MSNBC host Thomas Roberts pushed back and asked if Walsh was suggesting that women can not dress in a feminine manner and be taken seriously. You can be a feminist and be girly, we all have our girly days, but showing up, taking your father s seat in a pink dress with big bows on the sleeves is a really interesting message,  Walsh argued.   Daily Caller Ivanka Trump-Kushner can be seen wearing the beautiful pink dress in the tweet below, that MSNBC host Joan Walsh criticized. Pictured from left to right: Japanese Prime Minister Shinzo Abe, World Bank President Jim Yong Kim, President Donald Trump, Ivanka Trump, German Chancellor Angela Merkel and Prime Minister Justin Trudeau at the G20 summit in Hamburg, Germany.MSNBC's ""diva of snark"" Joan Walsh trashed Ivanka's 'girly dress', huh? Any wonder MSNBC ranks 13th in its time slot? pic.twitter.com/C57210HHWP  CAP (@CAP741776) July 16, 2017Conservative actor James Woods didn t waste any time responding to the idiocy of the remarks made by the feminazi MSNBC host. Wood s killed two birds with one stone, as he mocked the MSNBC host while also mocking the always masculine style of open-borders German Chancellor Angela Merkel.I mean, you only notice it because she's surrounded by a bunch of guys  https://t.co/1r8bB2WOhM  James Woods (@RealJamesWoods) July 17, 2017",Fake,0.006857981160211495
"You ve honestly got to be a special kind of stupid to go into the Bronx in your effort to try to win New York, and then double-down on putting New Yorkers down for their supposed  values.  However, there Republican presidential candidate Ted Cruz was, in all his creepy glory, again going after  New York values. When asked to elaborate on what he meant, he said: Those are the values, the values of the New York liberal politicians that have been hammering the people of this great state. And he especially went after New York City Mayor Bill de Blasio, saying: Every time there is a confrontation between criminals and cops he sides with the criminals, looters and rioters instead of the police officers. Which is just a flat-out lie, but he s clearly trying to cater to a crowd outside of New York, and completely giving up on any chance as winning the state over Republican presidential frontrunner Donald Trump. However, Cruz did take the opportunity to try to bash Trump when he said,  If you want to know what liberal democratic values are, follow Donald Trump s checkbook. Donald Trump has been funding those liberal democratic politicians.  Which may very well be true, but those  liberal politicians  keep winning, because they are clearly favored over smarmy, pretentious, wannabe  Christian  conservatives who think they ve been appointed by God to run the nation. Conservatives like Cruz.One protester, clearly fed up with the arrogance and idiocy of Cruz even being there said,  You re running on an anti-immigrant platform, and you re speaking in the Bronx. You should not be here.  The Bronx, of course, being home to thousands of immigrants, and has been for over a century.Not liking to be interrupted, Republican staffers had this protester removed, but according to the NY Daily News, it seems the protester got his fair share of applause for speaking up.Bronx Borough President Ruben Diaz Jr. said: Ted Cruz is a hypocrite. He not only offended New Yorkers, he offended Bronxites, and now he s here today in New York and in the Bronx looking for money and votes. We in the Bronx know how offensive he s been. We know the truth about our borough. Cruz just being there is an insult in and of itself. Who the hell does he think he is to come into the Bronx seeking support, but then continue to put New Yorkers down? That protester was absolutely right, he shouldn t have even been there.Featured Photo by Kyle Rivas/Getty Images",Fake,0.002167241757099675
"TEGUCIGALPA (Reuters) - Honduran center-left candidate Salvador Nasralla said on Sunday it was clear there had been fraud  before, during and after  a bitterly contested Nov. 26 presidential election and that he was headed to Washington to meet with U.S. and other officials. Nasralla s comments, made in a video posted on Facebook, followed a decision by the nation s electoral tribunal to declare conservative President Juan Orlando Hernandez the official winner of the vote. The announcement sparked calls for renewed street protests. Nasralla said he had meetings planned with the U.S. State Department and the Organization of American States. ",Real,0.999999920622853
"BEIJING (Reuters) - China s Foreign Ministry said on Wednesday that a senior diplomat traveling to North Korea as a special envoy of Chinese President Xi Jinping will exchange views on matters between the two countries and parties. Ministry spokesman Geng Shuang made the comment at a daily news briefing, adding that he was not aware of specific arrangements on who the Chinese envoy, Song Tao, will meet while in the North. He did not specify what matters would be discussed. The official Xinhua news agency earlier said Song, who heads the ruling Communist Party s external affairs department, would leave for North Korea on Friday. ",Real,0.9999999674282272
"Update: Slate has pointed out that the Pentagon has  budgeted $4 billion in total spending through 2021 for two new Air Force ones from the company.  If one plane is four and earmarked R&D is the black-and-white cost of the project, he s right. It isn t, and he isn t. The Pentagon s earmarked funds are not the projected budget by Boeing. Donald Trump made news this morning for a Tweet stating:  Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order! Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!  Donald J. Trump (@realDonaldTrump) December 6, 2016I don t know where he got that idea. Like many of Trump s ideas, it was likely pulled from the ether, or maybe from the ass of a white nationalist on Twitter. Boeing was quick to set him straight, however   considering the project is more than an order of magnitude less than Trump thinks it is. Here s Boeing s statement on the matter:We are currently under contract for $170 million to help determine the capabilities of these complex military aircraft that serve the unique requirements of the President of the United States. We look forward to working with the U.S. Air Force on subsequent phases of the program allowing us to deliver the best planes for the President at the best value for the American taxpayer.According to Rueters, in January, when the contract was awarded,  Details about the total value of the new contract have not been released, but the Air Force has previously said that it had earmarked $1.65 billion for two replacement jets. Costs   and the number of jets   can change, but it s still not clear at all what Trump is talking about. Even various right wing publications which have blown up the cost over the last year have not reported a figure over three billion, and even that was not sourced to any budget sheet.And, no matter the cost, it s very clear that Donald Trump has no idea what is being paid for. There will be multiple planes, first of all   two or three   and even if the project DID run that far over budget (there is no evidence of that), it s not just the president s version of a private jet:What drives the price tag isn t the cost of the plane, it s all the costly modifications and equipment that must be installed on such a unique aircraft,  said Loren B. Thompson, a senior aviation analyst and industry consultant with the Virginia-based Lexington Institute.Air Force One is filled with communications gear and defensive equipment to evade airborne threats, such as anti-aircraft missiles. It s really not just about getting the president from point A to point B,  Buckley said.  It s adding communication equipment. It s adding defensive gear. It s adding everything that the president needs in order to execute his mission in that airplane. He has to be able to do everything in all his roles: commander in chief, chief executive, head of state, president of the United States. Boeing s 747 is the only U.S.-built jet that can support all the functions required of an airborne White House,  Thompson said.  The plane must be linked to all U.S. military forces worldwide and able to function even in the midst of a nuclear war.  (Source)Yet again, Donald Trump has shown us that he doesn t have even a thin veneer of competence or desire to find the facts. We re doomed.Read more:Featured image via Ty Wright/Getty Images",Fake,0.002134642818559853
"WASHINGTON (Reuters) - Republican Senator Susan Collins has said she is “leaning against” the latest Republican healthcare bill, the Associated Press reported on Friday.  The Maine senator indicated she had major concerns with the proposal, AP said in a note on Twitter. ",Real,0.9999999999998974
"WASHINGTON (Reuters) - U.S. House Speaker Paul Ryan and likely Republican presidential nominee Donald Trump are to speak by telephone on Wednesday evening, a spokesman for Ryan said. “This is not an endorsement call,” spokesman Zack Roday said. Ryan, the top U.S. elected Republican, on Wednesday continued to withhold his support from Trump for the presidential nomination, saying he was not ready to endorse the real estate billionaire. Ryan set up the call with Trump to continue discussing the party’s campaign agenda, a Ryan aide said. ",Real,0.9999999972487648
"WASHINGTON (Reuters) - U.S. President Donald Trump will reverse a handful of Obama-era environmental regulations in executive orders that could be signed as early as this week, the Washington Post reported, citing unnamed sources with knowledge of the orders. The orders will instruct the Department of the Interior to lift a ban on new coal mining leases on federal lands and will instruct the Environmental Protection Agency to make changes to greenhouse gas emissions curbs on electric utilities, according to the report on Monday. EPA employees had been told that Trump could sign some executive orders shortly after his pick to head the agency, Scott Pruitt, was confirmed by the U.S. Senate, but they were not given the details of the orders, two EPA sources have told Reuters. (This story has been refiled to correct day of week of newspaper report.) ",Real,0.9999999999959339
"WASHINGTON (Reuters) - Republican presidential candidate John Kasich’s campaign on Monday denied a report that Mitt Romney, the party’s presidential candidate in 2012, would endorse the Ohio governor on Monday. A Wall Street Journal reporter said Kasich answered in the affirmative to a question about Romney’s endorsement. Kasich spokesman Chris Schrimpf said, “This is not true. Kasich was responding and acknowledging a different question.” A Romney endorsement would have provided Kasich with a boost on the eve of Ohio’s primary in which he and front-runner Donald Trump are running a close race for first place. ",Real,0.9999999283202208
"WASHINGTON (Reuters) - The U.S. Senate is expected to vote at 11 a.m. EDT (1500 GMT) on Thursday on whether to limit debate and move toward the final confirmation of President Donald Trump’s choice of federal Judge Neil Gorsuch to take a seat on the U.S. Supreme Court. Democrats are expected to thwart the Republican effort by denying the 60 votes needed in the 100-member chamber to advance Gorsuch. If so, Republicans are expected to take the rare step of changing Senate rules so that they can advance the nomination with a minimum of 51 Republican votes, which would clear the way for Gorsuch’s confirmation on Friday. ",Real,0.9999999882389315
"Trump didn t stop with names of potential cabinet members  he also doubled down on policies designed to make America safer. Voters should be asking why liberals are so offended when Trump suggests putting the national security of America before political correctness?Donald Trump is sticking with two of his most controversial policy proposals now that he has become the Republican Party s presumptive presidential nominee.Trump tells NBC s Lester Holt that he stands by his plan to temporary bar foreign Muslims from entering the country if he s elected president because of the dangers of extremism.He says,  We have to be vigilant. Trump is also standing by his plan to deport all of the estimated 11 million people living in the country illegally.He says,  Yes, they re going to be deported.  He wants to put a system in place that would allow some to return.Donald Trump says he s setting up a vice presidential vetting committee  very soon  that could include some of his former running mates.In an interview with CNN s Wolf Blitzer Wednesday, Trump said that he has yet to begin to seriously consider his potential running mates.He says he may put Ben Carson and Chris Christie on the committee.Donald Trump is revealing some possible Cabinet picks if he s elected president.In an interview with Fox News s  The O Reilly Factor,  the presumptive GOP nominee says he d consider naming former New York City Mayor Rudy Giuliani secretary of homeland security, Gov. Chris Christie attorney general and Dr. Ben Carson secretary of health and human services.He says he has not made final decisions,  but certainly they would three very wise choices. Trump also said Carson is not interested in being his running mate. Via: AP ",Fake,0.04277520560155142
"MOSCOW (Reuters) - Russian President Vladimir Putin has started a meeting in the Kremlin with U.S. Secretary of State Rex Tillerson, a spokeswoman for the U.S. embassy in Moscow said on Wednesday, citing Kremlin officials. The Kremlin had previously declined to confirm that such a meeting would take place during Tillerson’s visit, reflecting tensions over a U.S. missile strike on Syria, a staunch Russian ally, last week. ",Real,0.9999999999616331
"San Fransisco 49er s quarterback Colin Kaepernick refused to stand during the national anthem during a recent NFL football game. He claimed he would no longer stand for a flag that represents a country who oppresses blacks. Does he even know what  oppression  is?1). Kaepernick coincidentally converted to Islam only two months ago.2). He is engaged to Nessa Diab, a Black Lives Matter activist who promotes what she calls  authentic Islam.  The Kaepernick s will also have a traditional Muslim wedding.3). Kaepernick was abandoned by his black family as a child and was adopted by a white family. Did he suffer like he claims or was he taken care of when no one else wanted him? You only hear him talking tough now because something else is driving his anti-American anger.4).To date, Kaepernick has donated $0 (ZERO) to Black Lives Matter or any other group affiliated with helping minorities. His net worth is estimated to be over $100 million, yet he has donated zero dollars to the issues he claims to be so passionate about. When the National Anthem is played, I salute because I am a black man born and raised in the inner city afforded the opportunity for greatness in my own right. May you seek God s forgiveness and find humility, because we, the people are not going to forget what you did and said. Conservative Daily PostFormer US Rep., Allen West had these tough words for anti-American pro-BLM Colin Kaepernick: BLM activists are thugs that vandalize cities and collect welfare checks while our veterans are sleeping under a bridge overpass because they fought for Kaepernick to have the freedom to utter ignorant remarks like he did.  ",Fake,0.001269754772854405
 ,Fake,0.0022942368381461695
"WASHINGTON (Reuters) - President Donald Trump’s former campaign manager Paul Manafort did not violate a court gag order when he helped edit an opinion piece about his political work in Ukraine, his defense lawyer Kevin Downing said in a court filing on Thursday. The filing comes after prosecutors working for Special Counsel Robert Mueller earlier this week said they could no longer agree to more lenient bail terms for Manafort, after discovering he was working with a colleague tied to Russian intelligence agencies to ghost-write an opinion piece that cast his political work in a favorable light. Downing said in the Thursday filing that his client was only involved in editing the piece to ensure accuracy, and that it would not prejudice the case because it was ultimately published in a Ukrainian newspaper, not an American one. ",Real,0.9999999731923916
"Tonight, Tucker Carlson took on Yvette Felarca, a national organizer for By Any Means Necessary, a militant left-wing activist group.Felarca, who helped organize the protests are UC-Berkeley two weeks ago, is calling for similar protests at universities across the country when there are guest speakers she believes are  fascists. She said that Milo Yiannopoulos, the subject of the Berkeley riots, is a fascist because he whips up a  lynch mob mentality  among his supporters and incites violence.Noting that Felarca s group s name calls for fighting fascists  by any means necessary,  Tucker pressed her on what level of violence they are willing to use. To what extent would you go to stop [a] person from spreading  genocidal propaganda ?  Tucker asked.Felarca said she would call on others to stand up, counter-protest and  shut down  that person.Watch the unbelievable exchange here:",Fake,0.0041879515062238915
"WASHINGTON (Reuters) - Senators Elizabeth Warren and Sherrod Brown on Thursday urged the U.S. Treasury to investigate whether any U.S. or U.S.-linked entity was involved with the law firm at the heart of the “Panama Papers” leak on offshore wealth.  “As the primary agency charged with protecting the integrity of the U.S. financial system and enforcing our laws against money laundering and terrorist financing, we strongly urge the Treasury Department to conduct its own inquiry into Mossack Fonseca’s activities and its clients,” the senators, both Democrats, wrote in a letter to Treasury Secretary Jack Lew. ",Real,0.999999997921704
" BEIJING (Reuters) - China has set a clear direction on reform and opening up to the world and will not deviate from that course, Communist Party spokesman Tuo Zhen said on Tuesday.  Tuo made the remarks at a briefing a day ahead of the opening of the key, twice-a-decade party congress that will see President Xi Jinping map out his ambitions for the country and further tighten his grip on power.  ",Real,0.9999999999563236
"HARARE (Reuters) - Zimbabwe s ruling ZANU-PF on Monday officially notified President Robert Mugabe of his removal as party president and will on Tuesday table a motion to impeach him after a deadline it set for his resignation passed, spokesman Simon Moyo said. ZANU-PF on Sunday removed Mugabe, who has led the party since 1977 and been in power for 37 years. The party also fired his wife Grace, capping a dramatic week after the military seized power on Wednesday. ",Real,0.9999999989737187
"(Reuters) - Former New York Governor George Pataki endorsed Republican presidential candidate John Kasich on Thursday, less than a week before the state holds its primary election. “John Kasich is the candidate who doesn’t just beat Hillary Clinton - he trounces her and will help us to regain Washington,” Pataki, who in December dropped out of the Republican race, told Fox News. ",Real,0.9999998685255833
"If you thought no one in Washington D.C. was feeling the same way about Donald Trump as you are, think again. Several people within the halls of Congress think he s as illegitimate as you do.In fact, one Congressman, Rep. Ted Lieu (D-CA) has gone so far as to create a  Cloud of Illegitimacy Clock  in honor of Trump.If you visit Lieu s Media Center portion of his official Congressional website, this is what you ll see:lieu.house.govHere s Lieu s statement regarding Trump s violation of Article 1, Section 9 of the United States Constitution: The second after Donald Trump took the oath of office, he violated the Constitution and continues to do so. The Framers wrote Article 1, Section 9 of the Constitution to prevent foreign influence over our elected officials. It mandates that no person holding office  shall, without the Consent of the Congress, accept any present, Emolument, Office, or Title, of any kind whatever from any King, Prince, or foreign State.  While holding office, Mr. Trump will receive by virtue of his continued interest in the vast and global Trump Organization and his stake in hundreds of other entities a steady stream of monetary and other benefits from foreign powers and their agents. This is illegal.Trump can stop his illegal behavior by divesting his global business interests or putting them into blind trusts. He refuses to do so. Not only is he violating the law, he is explicitly putting his financial interests and those of his family above the interests of America. Trump is not making America First, he is making America Second.As a Member of the House Judiciary Committee, I will do everything I can to hold Trump accountable. My first action is the creation of a Cloud of Illegitimacy Clock that keeps track of the seconds, minutes, hours, and days that Trump is operating outside of the law. At some point, the Clock is going to catch up to Trump. For now, Trump appears to be taking the position of former President Richard Nixon that  when the president does it, that means it is not illegal.  How did that work out? What Trump is doing is illegal and action must be taken to stop it. Either he needs to cut all financial ties completely or he should be forced to resign or impeached and brought to justice as the crook that he so apparently seems to be.Good on Rep. Lieu for taking the first steps in holding Trump accountable. You can t do anything without calling him out on his illegal activity first. Well done.Featured Photo by Chip Somodevilla/Getty Images",Fake,0.00291224087295643
